frame,player_id,team,x,y,speed_kmh,distance_m,total_distance_m
1900,2307,Team_2,1215,673,4.82,0.04,2.46
1900,2344,Team_1,845,687,28.01,0.26,7.13
1900,2269,Team_2,850,534,2.15,0.02,14.69
1901,2240,Team_1,783,579,7.77,0.07,14.27
1901,2244,Team_2,748,427,13.11,0.12,7.84
1901,2231,Team_1,225,553,4.82,0.04,15.03
1901,2201,Team_1,360,480,2.15,0.02,4.44
1901,2281,Umpire,1197,414,6.81,0.06,6.35
1901,2307,Team_2,1213,673,4.31,0.04,2.5
1901,2344,Team_1,830,687,32.32,0.3,7.43
1901,2269,Team_2,849,534,2.15,0.02,14.71
1902,2240,Team_1,780,577,7.77,0.07,14.34
1902,2244,Team_2,743,426,10.99,0.1,7.94
1902,2231,Team_1,228,553,6.46,0.06,15.09
1902,2201,Team_1,360,480,0.0,0.0,4.44
1902,2281,Umpire,1195,417,7.77,0.07,6.42
1902,2307,Team_2,1210,675,7.77,0.07,2.57
1902,2344,Team_1,817,687,28.01,0.26,7.69
1902,2269,Team_2,848,534,2.15,0.02,14.73
1903,2240,Team_1,779,576,3.05,0.03,14.37
1903,2244,Team_2,741,425,4.82,0.04,7.99
1903,2231,Team_1,228,553,0.0,0.0,15.09
1903,2201,Team_1,360,480,0.0,0.0,4.44
1903,2281,Umpire,1193,418,4.82,0.04,6.47
1903,2307,Team_2,1210,675,0.0,0.0,2.57
1903,2344,Team_1,813,687,8.62,0.08,7.77
1903,2269,Team_2,848,534,0.0,0.0,14.73
1904,2240,Team_1,774,578,11.6,0.11,14.48
1904,2244,Team_2,737,427,9.64,0.09,8.08
1904,2231,Team_1,232,553,8.62,0.08,15.17
1904,2201,Team_1,359,480,2.15,0.02,4.46
1904,2281,Umpire,1192,416,4.82,0.04,6.51
1904,2307,Team_2,1207,676,6.81,0.06,2.64
1904,2344,Team_1,802,687,23.7,0.22,7.99
1904,2269,Team_2,848,534,0.0,0.0,14.73
1905,2240,Team_1,768,579,13.11,0.12,14.6
1905,2244,Team_2,733,427,8.62,0.08,8.16
1905,2231,Team_1,235,553,6.46,0.06,15.23
1905,2201,Team_1,360,479,3.05,0.03,4.49
1905,2281,Umpire,1190,414,6.09,0.06,6.57
1905,2307,Team_2,1206,677,3.05,0.03,2.67
1905,2344,Team_1,789,687,28.01,0.26,8.25
1905,2269,Team_2,848,534,0.0,0.0,14.73
1906,2240,Team_1,764,579,8.62,0.08,14.68
1906,2244,Team_2,729,427,8.62,0.08,8.24
1906,2231,Team_1,238,551,7.77,0.07,15.31
1906,2201,Team_1,360,479,0.0,0.0,4.49
1906,2281,Umpire,1186,413,8.88,0.08,6.65
1906,2307,Team_2,1204,677,4.31,0.04,2.71
1906,2344,Team_1,777,687,25.85,0.24,8.49
1906,2269,Team_2,846,534,4.31,0.04,14.77
1907,2240,Team_1,759,580,10.99,0.1,14.78
1907,2244,Team_2,721,428,17.37,0.16,8.4
1907,2231,Team_1,240,552,4.82,0.04,15.35
1907,2201,Team_1,361,480,3.05,0.03,4.52
1907,2281,Umpire,1184,413,4.31,0.04,6.69
1907,2307,Team_2,1200,676,8.88,0.08,2.79
1907,2344,Team_1,761,686,34.54,0.32,8.81
1907,2269,Team_2,845,533,3.05,0.03,14.8
1908,2240,Team_1,756,579,6.81,0.06,14.85
1908,2244,Team_2,712,427,19.51,0.18,8.58
1908,2231,Team_1,243,554,7.77,0.07,15.42
1908,2201,Team_1,362,479,3.05,0.03,4.54
1908,2281,Umpire,1181,413,6.46,0.06,6.75
1908,2307,Team_2,1199,676,2.15,0.02,2.81
1908,2344,Team_1,746,686,32.32,0.3,9.11
1908,2269,Team_2,844,532,3.05,0.03,14.83
1909,2240,Team_1,755,579,2.15,0.02,14.87
1909,2244,Team_2,708,427,8.62,0.08,8.66
1909,2231,Team_1,245,554,4.31,0.04,15.46
1909,2201,Team_1,362,479,0.0,0.0,4.54
1909,2281,Umpire,1180,412,3.05,0.03,6.78
1909,2307,Team_2,1198,676,2.15,0.02,2.83
1909,2344,Team_1,741,687,10.99,0.1,9.21
1909,2269,Team_2,844,532,0.0,0.0,14.83
1910,2240,Team_1,750,579,10.77,0.1,14.97
1910,2244,Team_2,702,427,12.93,0.12,8.78
1910,2231,Team_1,248,555,6.81,0.06,15.53
1910,2201,Team_1,362,479,0.0,0.0,4.54
1910,2281,Umpire,1174,412,12.93,0.12,6.9
1910,2307,Team_2,1195,676,6.46,0.06,2.89
1910,2344,Team_1,728,687,28.01,0.26,9.47
1910,2269,Team_2,844,532,0.0,0.0,14.83
1911,2240,Team_1,745,579,10.77,0.1,15.07
1911,2244,Team_2,692,430,22.49,0.21,8.99
1911,2231,Team_1,251,553,7.77,0.07,15.6
1911,2201,Team_1,362,479,0.0,0.0,4.54
1911,2281,Umpire,1167,411,15.23,0.14,7.04
1911,2307,Team_2,1190,675,10.99,0.1,2.99
1911,2344,Team_1,714,687,30.16,0.28,9.75
1911,2269,Team_2,844,533,2.15,0.02,14.85
1912,2240,Team_1,741,580,8.88,0.08,15.15
1912,2244,Team_2,686,430,12.93,0.12,9.11
1912,2231,Team_1,255,551,9.64,0.09,15.69
1912,2201,Team_1,364,479,4.31,0.04,4.58
1912,2281,Umpire,1165,412,4.82,0.04,7.09
1912,2307,Team_2,1189,672,6.81,0.06,3.05
1912,2344,Team_1,701,687,28.01,0.26,10.01
1912,2269,Team_2,845,533,2.15,0.02,14.87
1913,2240,Team_1,741,579,2.15,0.02,15.17
1913,2244,Team_2,684,429,4.82,0.04,9.15
1913,2231,Team_1,262,555,17.37,0.16,15.85
1913,2201,Team_1,367,479,6.46,0.06,4.64
1913,2281,Umpire,1163,411,4.82,0.04,7.13
1913,2307,Team_2,1190,670,4.82,0.04,3.1
1913,2344,Team_1,693,687,17.24,0.16,10.17
1913,2269,Team_2,849,534,8.88,0.08,14.95
1914,2240,Team_1,742,580,3.05,0.03,15.2
1914,2244,Team_2,684,431,4.31,0.04,9.19
1914,2231,Team_1,271,553,19.86,0.18,16.03
1914,2201,Team_1,375,479,17.24,0.16,4.8
1914,2281,Umpire,1165,413,6.09,0.06,7.19
1914,2307,Team_2,1193,669,6.81,0.06,3.16
1914,2344,Team_1,685,687,17.24,0.16,10.33
1914,2269,Team_2,855,535,13.11,0.12,15.07
1915,2240,Team_1,742,580,0.0,0.0,15.2
1915,2244,Team_2,684,431,0.0,0.0,9.19
1915,2231,Team_1,274,553,6.46,0.06,16.09
1915,2201,Team_1,379,479,8.62,0.08,4.88
1915,2281,Umpire,1167,414,4.82,0.04,7.23
1915,2307,Team_2,1194,668,3.05,0.03,3.19
1915,2344,Team_1,682,687,6.46,0.06,10.39
1915,2269,Team_2,857,535,4.31,0.04,15.11
1916,2240,Team_1,744,582,6.09,0.06,15.25
1916,2244,Team_2,685,431,2.15,0.02,9.21
1916,2231,Team_1,284,551,21.97,0.2,16.3
1916,2201,Team_1,383,479,8.62,0.08,4.96
1916,2281,Umpire,1166,414,2.15,0.02,7.25
1916,2307,Team_2,1198,670,9.64,0.09,3.28
1916,2344,Team_1,679,687,6.46,0.06,10.45
1916,2269,Team_2,863,534,13.11,0.12,15.24
1917,2240,Team_1,748,582,8.62,0.08,15.33
1917,2244,Team_2,682,431,6.46,0.06,9.27
1917,2231,Team_1,295,554,24.56,0.23,16.53
1917,2201,Team_1,392,478,19.51,0.18,5.14
1917,2281,Umpire,1166,415,2.15,0.02,7.27
1917,2307,Team_2,1203,669,10.99,0.1,3.38
1917,2344,Team_1,676,686,6.81,0.06,10.51
1917,2269,Team_2,871,534,17.24,0.16,15.4
1918,2240,Team_1,751,583,6.81,0.06,15.4
1918,2244,Team_2,679,432,6.81,0.06,9.34
1918,2231,Team_1,306,552,24.09,0.22,16.75
1918,2201,Team_1,397,478,10.77,0.1,5.24
1918,2281,Umpire,1164,415,4.31,0.04,7.31
1918,2307,Team_2,1209,672,14.45,0.13,3.52
1918,2344,Team_1,670,686,12.93,0.12,10.63
1918,2269,Team_2,879,534,17.24,0.16,15.56
1919,2240,Team_1,757,582,13.11,0.12,15.52
1919,2244,Team_2,674,431,10.99,0.1,9.44
1919,2231,Team_1,319,550,28.34,0.26,17.01
1919,2201,Team_1,407,478,21.54,0.2,5.44
1919,2281,Umpire,1162,412,7.77,0.07,7.38
1919,2307,Team_2,1214,673,10.99,0.1,3.62
1919,2344,Team_1,665,687,10.99,0.1,10.74
1919,2269,Team_2,887,535,17.37,0.16,15.72
1920,2240,Team_1,761,582,8.62,0.08,15.6
1920,2244,Team_2,675,430,3.05,0.03,9.47
1920,2231,Team_1,333,552,30.47,0.28,17.29
1920,2201,Team_1,414,478,15.08,0.14,5.58
1920,2281,Umpire,1163,410,4.82,0.04,7.43
1920,2307,Team_2,1220,674,13.11,0.12,3.74
1920,2344,Team_1,660,686,10.99,0.1,10.84
1920,2269,Team_2,896,535,19.39,0.18,15.9
1921,2240,Team_1,763,583,4.82,0.04,15.64
1921,2244,Team_2,676,430,2.15,0.02,9.49
1921,2231,Team_1,338,552,10.77,0.1,17.39
1921,2201,Team_1,416,478,4.31,0.04,5.62
1921,2281,Umpire,1163,409,2.15,0.02,7.45
1921,2307,Team_2,1223,675,6.81,0.06,3.8
1921,2344,Team_1,659,686,2.15,0.02,10.86
1921,2269,Team_2,899,535,6.46,0.06,15.96
1922,2240,Team_1,773,586,22.49,0.21,15.85
1922,2244,Team_2,681,430,10.77,0.1,9.59
1922,2231,Team_1,360,551,0,0,17.39
1922,2201,Team_1,428,477,25.94,0.24,5.87
1922,2281,Umpire,1174,412,24.56,0.23,7.68
1922,2307,Team_2,1234,676,23.8,0.22,4.02
1922,2344,Team_1,657,686,4.31,0.04,10.9
1922,2269,Team_2,914,534,32.39,0.3,16.26
1923,2240,Team_1,777,587,8.88,0.08,15.93
1923,2244,Team_2,683,430,4.31,0.04,9.63
1923,2231,Team_1,368,550,17.37,0.16,17.56
1923,2201,Team_1,432,477,8.62,0.08,5.95
1923,2281,Umpire,1179,413,10.99,0.1,7.78
1923,2307,Team_2,1238,676,8.62,0.08,4.1
1923,2344,Team_1,657,687,2.15,0.02,10.92
1923,2269,Team_2,920,534,12.93,0.12,16.38
1924,2240,Team_1,785,587,17.24,0.16,16.09
1924,2244,Team_2,686,430,6.46,0.06,9.69
1924,2231,Team_1,381,548,28.34,0.26,17.82
1924,2201,Team_1,440,476,17.37,0.16,6.11
1924,2281,Umpire,1188,414,19.51,0.18,7.96
1924,2307,Team_2,1243,676,10.77,0.1,4.2
1924,2344,Team_1,657,686,2.15,0.02,10.94
1924,2269,Team_2,931,536,24.09,0.22,16.6
1925,2240,Team_1,793,587,17.24,0.16,16.25
1925,2244,Team_2,688,430,4.31,0.04,9.73
1925,2231,Team_1,397,550,34.74,0.32,18.14
1925,2201,Team_1,450,476,21.54,0.2,6.31
1925,2281,Umpire,1193,416,11.6,0.11,8.07
1925,2307,Team_2,1247,674,9.64,0.09,4.29
1925,2344,Team_1,657,686,0.0,0.0,10.94
1925,2269,Team_2,944,536,28.01,0.26,16.86
1926,2240,Team_1,803,587,21.54,0.2,16.45
1926,2244,Team_2,691,429,6.81,0.06,9.79
1926,2231,Team_1,415,550,38.78,0.36,18.5
1926,2201,Team_1,462,475,25.94,0.24,6.55
1926,2281,Umpire,1198,417,10.99,0.1,8.17
1926,2307,Team_2,1250,671,9.14,0.08,4.38
1926,2344,Team_1,660,686,6.46,0.06,11.0
1926,2269,Team_2,958,537,30.24,0.28,17.14
1927,2240,Team_1,814,587,23.7,0.22,16.67
1927,2231,Team_1,435,550,0,0,18.5
1927,2201,Team_1,476,475,30.16,0.28,6.83
1927,2281,Umpire,1202,416,8.88,0.08,8.25
1927,2307,Team_2,1254,665,15.54,0.14,4.52
1927,2344,Team_1,665,687,10.99,0.1,11.1
1927,2269,Team_2,974,536,34.54,0.32,17.46
1928,2240,Team_1,823,588,19.51,0.18,16.85
1928,2231,Team_1,456,552,0,0,18.5
1928,2201,Team_1,488,475,25.85,0.24,7.07
1928,2344,Team_1,669,687,8.62,0.08,11.18
1928,2269,Team_2,989,537,32.39,0.3,17.76
1928,2244,Team_2,694,432,9.14,0.08,9.87
1929,2240,Team_1,825,589,4.82,0.04,16.9
1929,2231,Team_1,464,552,17.24,0.16,18.66
1929,2201,Team_1,493,475,10.77,0.1,7.17
1929,2344,Team_1,671,687,4.31,0.04,11.22
1929,2269,Team_2,994,537,10.77,0.1,17.86
1929,2244,Team_2,695,432,2.15,0.02,9.89
1930,2240,Team_1,834,587,19.86,0.18,17.08
1930,2231,Team_1,480,550,34.74,0.32,18.98
1930,2201,Team_1,501,470,20.33,0.19,7.36
1930,2344,Team_1,674,687,6.46,0.06,11.28
1930,2269,Team_2,1009,536,32.39,0.3,18.16
1930,2244,Team_2,702,431,15.23,0.14,10.04
1931,2240,Team_1,844,587,21.54,0.2,17.28
1931,2231,Team_1,503,553,0,0,18.98
1931,2201,Team_1,504,441,0,0,7.36
1931,2344,Team_1,677,687,6.46,0.06,11.34
1931,2269,Team_2,1024,536,32.32,0.3,18.46
1931,2244,Team_2,712,431,21.54,0.2,10.24
1932,2240,Team_1,855,589,24.09,0.22,17.51
1932,2231,Team_1,528,552,0,0,18.98
1932,2201,Team_1,512,434,22.9,0.21,7.57
1932,2344,Team_1,681,687,8.62,0.08,11.42
1932,2269,Team_2,1043,537,0,0,18.46
1932,2244,Team_2,720,431,17.24,0.16,10.4
1933,2240,Team_1,868,589,28.01,0.26,17.77
1933,2231,Team_1,552,553,0,0,18.98
1933,2201,Team_1,519,442,22.9,0.21,7.78
1933,2344,Team_1,685,687,8.62,0.08,11.5
1933,2269,Team_2,1061,537,38.78,0.36,18.82
1933,2244,Team_2,726,428,14.45,0.13,10.53
1933,2281,Umpire,1227,415,0,0,8.25
1934,2240,Team_1,872,589,8.62,0.08,17.85
1934,2231,Team_1,561,553,19.39,0.18,19.16
1934,2201,Team_1,522,444,7.77,0.07,7.85
1934,2344,Team_1,686,688,3.05,0.03,11.53
1934,2269,Team_2,1068,537,15.08,0.14,18.96
1934,2244,Team_2,728,427,4.82,0.04,10.57
1934,2281,Umpire,1228,415,2.15,0.02,8.27
1935,2240,Team_1,879,587,15.68,0.15,17.99
1935,2231,Team_1,579,552,38.84,0.36,19.52
1935,2201,Team_1,532,454,30.47,0.28,8.14
1935,2344,Team_1,691,687,10.99,0.1,11.63
1935,2269,Team_2,1083,537,32.32,0.3,19.26
1935,2244,Team_2,733,426,10.99,0.1,10.68
1935,2281,Umpire,1236,415,17.24,0.16,8.43
1936,2240,Team_1,891,587,25.85,0.24,18.23
1936,2231,Team_1,600,550,0,0,19.52
1936,2201,Team_1,541,463,27.42,0.25,8.39
1936,2344,Team_1,696,688,10.99,0.1,11.73
1936,2269,Team_2,1103,537,0,0,19.26
1936,2244,Team_2,736,426,6.46,0.06,10.74
1937,2240,Team_1,903,588,25.94,0.24,18.47
1937,2231,Team_1,623,547,0,0,19.52
1937,2201,Team_1,550,467,21.22,0.2,8.59
1937,2344,Team_1,704,686,17.77,0.16,11.9
1937,2269,Team_2,1123,539,0,0,19.26
1937,2244,Team_2,738,427,4.82,0.04,10.78
1938,2240,Team_1,912,588,19.39,0.18,18.65
1938,2231,Team_1,645,547,0,0,19.52
1938,2201,Team_1,561,469,24.09,0.22,8.81
1938,2344,Team_1,711,687,15.23,0.14,12.04
1938,2269,Team_2,1143,539,0,0,19.26
1938,2244,Team_2,744,429,13.63,0.13,10.91
1939,2240,Team_1,916,588,8.62,0.08,18.73
1939,2231,Team_1,651,547,12.93,0.12,19.64
1939,2201,Team_1,565,470,8.88,0.08,8.89
1939,2344,Team_1,714,687,6.46,0.06,12.1
1939,2269,Team_2,1150,539,15.08,0.14,19.4
1939,2244,Team_2,746,429,4.31,0.04,10.95
1940,2240,Team_1,921,591,12.56,0.12,18.85
1940,2231,Team_1,670,546,0,0,19.64
1940,2201,Team_1,578,473,28.74,0.27,9.16
1940,2344,Team_1,718,687,8.62,0.08,12.18
1940,2269,Team_2,1165,540,32.39,0.3,19.71
1940,2244,Team_2,752,430,13.11,0.12,11.07
1941,2240,Team_1,931,589,21.97,0.2,19.05
1941,2231,Team_1,691,546,0,0,19.64
1941,2201,Team_1,589,473,23.7,0.22,9.38
1941,2344,Team_1,721,687,6.46,0.06,12.24
1941,2269,Team_2,1182,540,36.63,0.34,20.05
1941,2244,Team_2,761,429,19.51,0.18,11.25
1942,2240,Team_1,940,589,19.39,0.18,19.23
1942,2231,Team_1,709,547,38.84,0.36,20.01
1942,2201,Team_1,599,474,21.65,0.2,9.58
1942,2344,Team_1,726,687,10.77,0.1,12.34
1942,2269,Team_2,1201,540,0,0,20.05
1942,2244,Team_2,768,427,15.68,0.15,11.4
1943,2240,Team_1,945,590,10.99,0.1,19.34
1943,2231,Team_1,729,548,0,0,20.01
1943,2201,Team_1,606,475,15.23,0.14,9.72
1943,2344,Team_1,727,687,2.15,0.02,12.36
1943,2269,Team_2,1217,538,34.74,0.32,20.37
1943,2244,Team_2,766,422,11.6,0.11,11.5
1944,2240,Team_1,949,591,8.88,0.08,19.42
1944,2231,Team_1,747,548,38.78,0.36,20.37
1944,2201,Team_1,611,472,12.56,0.12,9.84
1944,2344,Team_1,728,686,3.05,0.03,12.39
1944,2269,Team_2,1233,538,34.47,0.32,20.69
1944,2244,Team_2,763,413,20.44,0.19,11.69
1945,2240,Team_1,950,591,2.15,0.02,19.44
1945,2231,Team_1,753,548,12.93,0.12,20.49
1945,2201,Team_1,613,471,4.82,0.04,9.88
1945,2344,Team_1,729,686,2.15,0.02,12.41
1945,2269,Team_2,1239,538,12.93,0.12,20.81
1945,2244,Team_2,762,410,6.81,0.06,11.76
1946,2240,Team_1,957,590,15.23,0.14,19.58
1946,2231,Team_1,767,548,30.16,0.28,20.77
1946,2201,Team_1,618,468,12.56,0.12,10.0
1946,2344,Team_1,728,687,3.05,0.03,12.43
1946,2269,Team_2,1250,536,24.09,0.22,21.03
1946,2244,Team_2,763,409,3.05,0.03,11.78
1947,2240,Team_1,960,591,6.81,0.06,19.64
1947,2231,Team_1,783,548,34.47,0.32,21.09
1947,2201,Team_1,618,467,2.15,0.02,10.02
1947,2344,Team_1,728,687,0.0,0.0,12.43
1947,2269,Team_2,1258,537,17.37,0.16,21.19
1947,2244,Team_2,760,414,12.56,0.12,11.9
1948,2240,Team_1,963,594,9.14,0.08,19.73
1948,2231,Team_1,799,548,34.47,0.32,21.41
1948,2201,Team_1,620,468,4.82,0.04,10.07
1948,2344,Team_1,727,686,3.05,0.03,12.46
1948,2269,Team_2,1261,536,6.81,0.06,21.26
1948,2244,Team_2,758,421,15.68,0.15,12.05
1949,2240,Team_1,962,596,4.82,0.04,19.77
1949,2231,Team_1,814,549,32.39,0.3,21.71
1949,2201,Team_1,621,468,2.15,0.02,10.09
1949,2344,Team_1,725,687,4.82,0.04,12.51
1949,2244,Team_2,758,426,10.77,0.1,12.15
1950,2240,Team_1,964,598,6.09,0.06,19.83
1950,2231,Team_1,825,551,24.09,0.22,21.93
1950,2201,Team_1,621,467,2.15,0.02,10.11
1950,2344,Team_1,723,687,4.31,0.04,12.55
1950,2244,Team_2,757,430,8.88,0.08,12.23
1951,2240,Team_1,964,598,0.0,0.0,19.83
1951,2231,Team_1,830,552,10.99,0.1,22.03
1951,2201,Team_1,621,467,0.0,0.0,10.11
1951,2344,Team_1,722,687,2.15,0.02,12.57
1951,2244,Team_2,757,431,2.15,0.02,12.25
1952,2240,Team_1,964,600,4.31,0.04,19.87
1952,2231,Team_1,839,553,19.51,0.18,22.21
1952,2201,Team_1,619,467,4.31,0.04,10.15
1952,2344,Team_1,720,686,4.82,0.04,12.61
1952,2244,Team_2,756,432,3.05,0.03,12.28
1953,2240,Team_1,963,600,2.15,0.02,19.89
1953,2231,Team_1,851,554,25.94,0.24,22.45
1953,2201,Team_1,617,466,4.82,0.04,10.19
1953,2344,Team_1,717,686,6.46,0.06,12.67
1953,2244,Team_2,756,434,4.31,0.04,12.32
1954,2240,Team_1,964,600,2.15,0.02,19.91
1954,2231,Team_1,865,554,30.16,0.28,22.73
1954,2201,Team_1,617,466,0.0,0.0,10.19
1954,2344,Team_1,714,686,6.46,0.06,12.73
1954,2244,Team_2,750,433,13.11,0.12,12.44
1955,2240,Team_1,966,597,7.77,0.07,19.98
1955,2231,Team_1,878,555,28.09,0.26,22.99
1955,2201,Team_1,613,468,9.64,0.09,10.28
1955,2344,Team_1,710,686,8.62,0.08,12.81
1955,2244,Team_2,742,434,17.37,0.16,12.6
1956,2240,Team_1,969,597,6.46,0.06,20.04
1956,2231,Team_1,891,553,28.34,0.26,23.26
1956,2201,Team_1,613,469,2.15,0.02,10.3
1956,2344,Team_1,704,686,12.93,0.12,12.93
1956,2244,Team_2,738,437,10.77,0.1,12.7
1957,2240,Team_1,971,600,7.77,0.07,20.11
1957,2231,Team_1,904,551,28.34,0.26,23.52
1957,2201,Team_1,608,470,10.99,0.1,10.4
1957,2344,Team_1,699,686,10.77,0.1,13.03
1957,2244,Team_2,734,436,8.88,0.08,12.78
1958,2240,Team_1,971,602,4.31,0.04,20.15
1958,2231,Team_1,917,549,28.34,0.26,23.78
1958,2201,Team_1,609,472,4.82,0.04,10.45
1958,2244,Team_2,734,438,4.31,0.04,12.82
1959,2240,Team_1,971,603,2.15,0.02,20.17
1959,2231,Team_1,921,549,8.62,0.08,23.86
1959,2201,Team_1,609,473,2.15,0.02,10.47
1959,2244,Team_2,734,439,2.15,0.02,12.84
1960,2240,Team_1,973,606,7.77,0.07,20.25
1960,2231,Team_1,931,542,26.3,0.24,24.11
1960,2201,Team_1,607,469,9.64,0.09,10.56
1960,2244,Team_2,734,438,2.15,0.02,12.86
1961,2240,Team_1,969,612,15.54,0.14,20.39
1961,2201,Team_1,607,468,2.15,0.02,10.58
1961,2244,Team_2,733,437,3.05,0.03,12.89
1961,2344,Team_1,697,686,4.31,0.04,13.07
1962,2240,Team_1,973,613,8.88,0.08,20.47
1962,2201,Team_1,608,468,2.15,0.02,10.6
1962,2244,Team_2,733,439,4.31,0.04,12.93
1962,2344,Team_1,697,686,0.0,0.0,13.07
1962,2231,Team_1,964,509,0,0,24.11
1963,2240,Team_1,974,614,3.05,0.03,20.5
1963,2201,Team_1,610,469,4.82,0.04,10.64
1963,2244,Team_2,730,441,7.77,0.07,13.0
1963,2344,Team_1,698,686,2.15,0.02,13.09
1963,2231,Team_1,983,523,0,0,24.11
1964,2240,Team_1,977,614,6.46,0.06,20.56
1964,2201,Team_1,613,471,7.77,0.07,10.71
1964,2244,Team_2,730,444,6.46,0.06,13.06
1964,2344,Team_1,699,686,2.15,0.02,13.11
1964,2231,Team_1,1003,543,0,0,24.11
1965,2240,Team_1,978,614,2.15,0.02,20.58
1965,2201,Team_1,615,472,4.82,0.04,10.76
1965,2244,Team_2,730,445,2.15,0.02,13.08
1965,2344,Team_1,699,686,0.0,0.0,13.11
1965,2231,Team_1,1010,550,21.33,0.2,24.31
1966,2240,Team_1,976,611,7.77,0.07,20.65
1966,2201,Team_1,620,471,10.99,0.1,10.86
1966,2244,Team_2,730,443,4.31,0.04,13.12
1966,2344,Team_1,701,686,4.31,0.04,13.15
1966,2231,Team_1,1023,557,31.81,0.3,24.6
1967,2240,Team_1,981,613,11.6,0.11,20.76
1967,2201,Team_1,629,471,19.39,0.18,11.04
1967,2244,Team_2,736,444,13.11,0.12,13.25
1967,2344,Team_1,705,686,8.62,0.08,13.23
1967,2231,Team_1,1040,559,36.88,0.34,24.94
1968,2240,Team_1,986,613,10.77,0.1,20.86
1968,2201,Team_1,635,469,13.63,0.13,11.17
1968,2244,Team_2,741,441,12.56,0.12,13.36
1968,2231,Team_1,1059,566,0,0,24.94
1969,2240,Team_1,994,615,17.77,0.16,21.03
1969,2201,Team_1,642,468,15.23,0.14,11.31
1969,2244,Team_2,742,439,4.82,0.04,13.41
1969,2231,Team_1,1078,563,0,0,24.94
1970,2240,Team_1,1001,618,16.41,0.15,21.18
1970,2201,Team_1,646,468,8.62,0.08,11.39
1970,2244,Team_2,742,440,2.15,0.02,13.43
1970,2231,Team_1,1097,568,0,0,24.94
1971,2240,Team_1,1004,619,6.81,0.06,21.24
1971,2201,Team_1,647,468,2.15,0.02,11.41
1971,2244,Team_2,742,440,0.0,0.0,13.43
1971,2231,Team_1,1104,570,15.68,0.15,25.09
1972,2240,Team_1,1007,620,6.81,0.06,21.3
1972,2201,Team_1,653,468,12.93,0.12,11.53
1972,2244,Team_2,743,439,3.05,0.03,13.45
1972,2231,Team_1,1118,568,30.47,0.28,25.37
1973,2240,Team_1,1009,621,4.82,0.04,21.35
1973,2201,Team_1,658,468,10.77,0.1,11.63
1973,2244,Team_2,744,440,3.05,0.03,13.48
1973,2231,Team_1,1135,570,36.88,0.34,25.71
1974,2240,Team_1,1012,622,6.81,0.06,21.41
1974,2201,Team_1,663,468,10.77,0.1,11.73
1974,2244,Team_2,746,442,6.09,0.06,13.54
1974,2231,Team_1,1151,568,34.74,0.32,26.04
1975,2240,Team_1,1016,623,8.88,0.08,21.5
1975,2201,Team_1,666,466,7.77,0.07,11.8
1975,2244,Team_2,749,444,7.77,0.07,13.61
1975,2231,Team_1,1168,569,36.69,0.34,26.38
1976,2240,Team_1,1018,620,7.77,0.07,21.57
1976,2201,Team_1,669,463,9.14,0.08,11.88
1976,2244,Team_2,752,443,6.81,0.06,13.67
1976,2231,Team_1,1185,566,37.19,0.35,26.72
1977,2240,Team_1,1018,619,2.15,0.02,21.59
1977,2201,Team_1,670,462,3.05,0.03,11.91
1977,2244,Team_2,753,442,3.05,0.03,13.7
1977,2231,Team_1,1191,565,13.11,0.12,26.84
1978,2240,Team_1,1020,620,4.82,0.04,21.63
1978,2201,Team_1,672,460,6.09,0.06,11.97
1978,2244,Team_2,750,440,7.77,0.07,13.78
1978,2231,Team_1,1203,567,26.21,0.24,27.09
1979,2240,Team_1,1024,621,8.88,0.08,21.71
1979,2201,Team_1,676,460,8.62,0.08,12.05
1979,2244,Team_2,744,440,12.93,0.12,13.9
1979,2231,Team_1,1218,568,32.39,0.3,27.39
1980,2240,Team_1,1028,621,8.62,0.08,21.79
1980,2201,Team_1,680,460,8.62,0.08,12.13
1980,2244,Team_2,742,439,4.82,0.04,13.94
1980,2231,Team_1,1235,568,36.63,0.34,27.73
1981,2240,Team_1,1032,624,10.77,0.1,21.89
1981,2201,Team_1,687,460,15.08,0.14,12.27
1981,2244,Team_2,743,440,3.05,0.03,13.97
1981,2231,Team_1,1253,569,38.84,0.36,28.09
1982,2240,Team_1,1040,627,18.41,0.17,22.07
1982,2201,Team_1,695,459,17.37,0.16,12.43
1982,2244,Team_2,751,443,18.41,0.17,14.14
1982,2231,Team_1,1259,572,14.45,0.13,28.22
1983,2240,Team_1,1043,628,6.81,0.06,22.13
1983,2201,Team_1,698,458,6.81,0.06,12.49
1983,2244,Team_2,754,445,7.77,0.07,14.21
1983,2231,Team_1,1261,573,4.82,0.04,28.27
1984,2240,Team_1,1050,628,15.08,0.14,22.27
1984,2201,Team_1,704,458,12.93,0.12,12.61
1984,2244,Team_2,760,441,15.54,0.14,14.36
1985,2240,Team_1,1057,627,15.23,0.14,22.41
1985,2201,Team_1,714,458,21.54,0.2,12.81
1985,2244,Team_2,763,436,12.56,0.12,14.47
1986,2240,Team_1,1067,627,21.54,0.2,22.61
1986,2201,Team_1,728,457,30.24,0.28,13.09
1986,2244,Team_2,763,423,28.01,0.26,14.73
1987,2240,Team_1,1076,624,20.44,0.19,22.8
1987,2201,Team_1,735,456,15.23,0.14,13.24
1987,2244,Team_2,772,420,20.44,0.19,14.92
1988,2240,Team_1,1079,623,6.81,0.06,22.86
1988,2201,Team_1,738,455,6.81,0.06,13.3
